4.719766422971708009e-17,-7.394424312032279456e-01,-4.291855329840531530e-01,-8.474076523711221443e-01,-8.650761944766571787e-01,-7.335480743893310063e-01,8.642910268536668772e-01,3.202968744276528223e+00,3.784254121317602859e+00,4.435408948995338108e+00,4.234296889884376469e+00,3.463300996106759122e+00,4.607495858844319336e-01,-1.711818590103983739e+00,-2.546209798137292424e+00,-2.923733092214881868e+00,-1.652901282247861481e+00,-9.000404621563038443e-01,-2.373571960395551850e-01,2.371004766968109578e+00,3.289156221082418341e+00,2.081798145036953152e+00,3.846190134337031274e+00,1.281584074112548377e+00,4.904921159202160652e+00,-4.250960337516784260e-01,-1.847716363599420486e+00,9.358859497392910676e-01,3.432904750517725034e+00,-4.486569077364368773e-17
1.764091514799703911e-17,-3.616157444489669082e-02,-2.618578519557941853e+00,-1.438935634732212199e+00,-2.655416146557314061e+00,-2.140624661112649374e+00,-1.346856490467033041e+00,4.328352998135240326e-02,2.881405203141410021e-02,-5.483430710075874737e-02,-2.422218494705802305e-01,-8.135381239660290920e-01,-1.776385833565219174e+00,-2.625501867163164693e+00,-1.403928031104651142e+00,1.999448840079389500e+00,2.165549320975384440e+00,1.098418291766257493e+00,1.283200176585651775e+00,-1.630220265834195548e+00,-3.661847793329270573e+00,-4.999999999342109369e+00,-1.858339718481775149e+00,1.954749896288340505e+00,-3.213607125256324082e+00,1.143183426762854227e+00,3.378850492216210366e+00,4.084975135464489426e+00,3.223565804285426051e+00,1.061550147603192385e-17
-5.921955810914038000e-17,-4.925003923796200667e-01,-5.458661240027284922e-01,-5.094855122579982076e-01,-4.655124284431615411e-01,-5.060362910635274325e-01,-4.467121041372323353e-01,-3.461423892672583214e-01,-1.439769974902968819e-01,4.552160310030097662e-02,3.926939962212936397e-01,6.906581240489463314e-01,1.152667917968065669e+00,1.268252219378225520e+00,1.395510554407702219e+00,1.584819057690773469e+00,1.253847738161000702e+00,8.411697408781400043e-01,7.557907939846926215e-01,4.710284425451267132e-01,7.865098686593645638e-01,6.075765425121948393e-01,1.259351031351847450e+00,2.090094745749726091e+00,4.379485792923537346e+00,3.896613367625452184e+00,-2.838177510779556450e-04,-4.801014136913769548e+00,-1.995349015577702723e+00,-4.850527217373538705e-17
-8.881784197001252323e-16,2.186925631833993577e-01,3.249129427413857130e-01,4.249129427417921434e-01,5.249129428045575807e-01,6.249129428046682477e-01,7.249129428048659562e-01,8.351368205939575518e-01,9.510104832843291334e-01,1.064817505481670423e+00,1.180686329191686035e+00,1.292766503304177306e+00,1.405607893523785901e+00,1.523367804929364411e+00,1.675467031973191467e+00,1.913842335422118346e+00,2.156872738660101874e+00,2.301592564642934047e+00,2.414659740725356052e+00,2.557917463418797777e+00,2.698003270605781712e+00,2.798003270606278292e+00,2.915977166179110736e+00,3.104017725591302401e+00,3.286735023392524990e+00,3.386735023392652977e+00,3.486735023392871113e+00,3.759813100863057311e+00,4.079201902755674958e+00,4.407398946867519207e+00
3.552713678800500929e-15,9.341396670334557228e+00,1.249898082812588029e+01,1.380544396299118937e+01,1.491210016221966583e+01,1.627021810268283986e+01,1.862030250949621291e+01,2.072265076605384593e+01,2.132610636289164319e+01,2.142078209923338150e+01,2.151196428901720026e+01,2.196116280647716934e+01,2.339904574340372179e+01,2.496957207557396430e+01,2.633401360538964653e+01,2.917936741296570347e+01,3.768457081627289540e+01,4.665053556369974785e+01,5.296412052205588594e+01,5.743781228469669742e+01,5.807710595241355378e+01,5.820107179669491870e+01,5.973919671421843702e+01,6.535793600660637992e+01,7.368344547044617343e+01,7.929937730402549789e+01,8.460245762920992263e+01,9.359580707859190341e+01,1.063689794743433765e+02,1.338590883932184568e+02
2.301166843667784789e+00,4.039645694095330697e+00,1.542250986585864458e+00,2.003151419619076723e+00,1.546407956187259902e+00,2.139965814424346746e+00,2.604827253941901510e+00,1.658493189699266290e+00,6.531141477415587371e-01,3.581135309564796310e-01,6.673624278302784374e-01,1.492756067946808152e+00,2.366981641057162022e+00,1.622178675981729379e+00,1.493100715966330760e+00,1.756754028542925061e+00,3.881113014355098478e+00,3.829765521195949152e+00,3.636618205566723994e+00,2.020146158751446208e+00,-7.657626893383133737e-01,-3.951837455390414533e-01,2.654388465806079900e+00,3.137408360536913410e+00,4.586304148935075986e+00,1.608725476215648653e+00,1.705031804130821449e+00,2.712588221974447933e+00,3.644280964227416320e+00,5.227110780305684656e+00
2.851309083932991317e+00,4.371082734939125913e+00,1.373388636978249533e+00,2.049963197827299410e+00,1.377785841733483396e+00,2.213882229732662132e+00,2.591884910407984854e+00,1.700134481100564310e+00,4.651863985626419895e-01,3.274834959338049356e-01,4.097429085479314947e-01,1.433742679280566534e+00,1.982156275802623879e+00,1.508958371323901648e+00,1.259384499728667173e+00,1.951701074112813128e+00,4.179164020665702139e+00,4.104126577618341543e+00,3.551752051563466406e+00,2.483934476378459877e+00,-6.593877080142198643e-01,2.741108640600477542e-01,2.354058372184466563e+00,2.451844903545073784e+00,3.950614532793408351e+00,3.655227478270925534e+00,5.217705098373912165e+00,1.655273166025965192e+00,4.888030200066276976e+00,4.468350460461623541e+00
4.054875645740213308e+00,2.717751427385850072e+00,2.367519395119327186e+00,1.284817773207616920e+00,1.765175878641177754e+00,1.850523351654760784e+00,2.883709932198737391e+00,1.473322204412894187e+00,6.022999787064250432e-01,1.126812364686260448e-01,5.294964324645440312e-01,1.170087237389800139e+00,2.094606954570840784e+00,1.314861752657205507e+00,1.549401982152825319e+00,2.009444967209629063e+00,4.047997110068875415e+00,3.967462794890456834e+00,3.533003921968735472e+00,1.915979742124524599e+00,-4.353157125945137373e-01,-1.024960532652086087e-01,2.941416814946544278e+00,2.145002213277934278e+00,3.212904639927844475e+00,5.658979281933272709e+00,4.790583371677175961e+00,2.231772859577034751e+00,3.980067013187550184e+00,5.134141022702552348e+00
3.106168241235148564e+00,2.648132269311571196e+00,2.309481020990526989e+00,1.416978369020211570e+00,1.798496559935473194e+00,1.944060061053158872e+00,2.959257020698307539e+00,1.657637679132242026e+00,6.736973375271327891e-01,3.690916971143391456e-01,6.072238885539343878e-01,1.361679396247975404e+00,2.070149974408710847e+00,1.625363990237018941e+00,1.596187386284205534e+00,1.945879013477336272e+00,3.621185275937669257e+00,3.825254355477946788e+00,3.564738192455000121e+00,1.674401336114884620e+00,-7.888329545863133063e-01,-8.465627705351799204e-01,3.426196926268779475e+00,2.691914194778928238e+00,4.517442128380066535e+00,1.523359131672556543e+00,1.615788645044206717e+00,2.883879225359137433e+00,3.163533931827559709e+00,5.397589159685223237e+00
9.673029015844953449e+00,3.233202627694126807e+00,2.937766828036761702e+00,2.864750960521167400e+00,2.932899107034883990e+00,2.869294166774392973e+00,2.928658777690816617e+00,3.446470555530368962e+00,3.279944169678594257e+00,3.319499152831048683e+00,3.398179506699295693e+00,3.112327555654467837e+00,3.421801559701988182e+00,3.408724243751007243e+00,5.346220702089708787e+00,8.375102691419554546e+00,5.809142096218091744e+00,2.692092286967326498e+00,3.826680204518414730e+00,4.460414794795203086e+00,3.691090447808134556e+00,2.161648915405916860e+00,4.596864090738032260e+00,6.252400879688140733e+00,4.408775675679699191e+00,1.491809369373145344e+00,4.214311255263927691e+00,1.137722037191552538e+01,7.288326478991673518e+00,1.159847622614527296e+01
