,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10,1.1104408200164104,1.0889905162184124,2.0220207486341146,3.611879127606462,3.698227571549573,3.4257393302007664,0.9819336699048716,-0.14753747659073846,0.11804629287511716,-0.010199688565346117,0.9182028084340829,0.19653357345442748,-0.11749131686943425,-0.8534264847862028,1.7114594253473565,1.3479961208415183,1.2388667181047508,1.7390919308590111,0.30427303688665985
11,1.3261476645434005,1.3124449386521821,2.19461760491788,3.7091843404505265,3.838456757315505,3.427134111885676,0.9857580781165755,-0.11397403527132102,0.1229561338748059,-0.013142292587212532,0.8496827750523678,-0.3694467823872705,0.02421859155664284,-1.0234875578017042,1.4307594548822904,1.334292026532375,1.3552599983935851,1.401022986868332,0.34981034852005727
12,1.4495804778045138,1.4400246404514145,2.2858518061160313,3.798234261949625,3.92964088121629,3.609593237199866,0.9912619526127687,-0.10458231066890258,0.07857798713458013,-0.01696412495096174,0.9570258720858215,-0.5457740048909361,-0.019601897699578173,-1.2101205869014473,3.025446232236005,3.6005857398892385,3.41666127030643,2.723108814232247,0.36939250341306673
13,1.550287295503209,1.545500112858438,2.3672859594884916,3.8605841375468857,3.9971929473109165,3.9290983149976952,0.9915430676899788,-0.08366976073002408,0.09735199976759251,-0.01908675447993016,0.9179645303609141,-0.5089399753704307,-0.09453116584268696,-1.3735450993074514,3.0541321145804545,3.0621513262995514,3.088480181193026,3.0706225352467347,0.383061097086075
14,1.760878543631935,1.759574266955059,2.5638936398278105,4.039915366516022,4.108929688376562,4.260776509795828,0.9953217916833264,-0.06577411403494618,0.06559021751070084,-0.026574805551683657,0.9804701274952717,0.18371448342715377,-0.0304682973187129,-1.4614972358160314,1.6134367570568466,1.2365132098669525,1.4006521243763141,1.9106443361803171,0.422596241734136
15,2.354726352767675,2.3497069657735534,3.1681550308730713,4.153936116468857,4.1478400136096205,4.143639258165912,0.9990965269136954,0.02276887372907641,-0.028553561670227188,-0.021734820313155438,0.9475408631484982,-0.5820273511778526,0.08731079811554512,-1.5022622096647316,0.7804868068409822,0.905340544720239,0.6975324429069667,0.47978748070342025,0.5579513826516179
16,2.758212375819886,2.7438542282878866,3.540832934593265,4.085470999556764,4.05312534413386,3.8076739671276933,0.996208433671555,0.06259489450781196,-0.0542373053444456,-0.026626125745144693,0.996091418192247,-0.6601628505308634,0.07901823672072687,-1.6852579079219927,0.9352894300703548,0.6634672044779818,0.7784385619066372,1.2043094691540879,0.6468213597592506
17,3.3505110922783397,3.312635463899862,4.074950688009107,3.8060887625529825,3.809998897005409,3.393343731194452,0.9731272252771853,0.13777642466652185,-0.18318102118375298,-0.022040274692344132,0.9960919400990502,-0.7070252788425273,0.037748695432100667,-1.7765662439479053,0.8247460198235453,1.105766108007551,1.0147057169267915,0.5457535476990755,0.7864868080274857
18,3.7934226206637987,3.7435556113579556,4.4525005904235035,3.4067451360820784,3.4758522572082073,2.8127177922143027,0.9620013385023615,0.1923094474156888,-0.19131769248987537,-0.0311133684239894,0.6523185455478211,-0.41016172173692406,-0.03358904324487776,-1.9482723193646228,0.9766929276112986,0.7462630804149547,0.7862973658741207,1.1842280602156026,0.9000144090226244
19,4.254880052148766,4.194868329099568,4.800012452846601,2.9379809988521224,3.051693952862709,2.051611772700369,0.9334843005841302,0.2362755279505831,-0.26843741887096023,-0.02687540891832195,0.9999992445291203,0.09622173079900703,0.029789472664840697,-2.0938109166863974,0.6301202978895007,0.8550010212337068,0.9004456464158331,0.5583093061850755,1.035065000575282
20,4.624543566535752,4.5689589331409035,5.021774727449264,2.352822241404451,2.5386798404958073,1.3050226412452333,0.9320777652587713,0.2893471213819242,-0.21728618502495298,-0.017204553336570467,0.8453303913541744,-0.27281080413376824,-0.0695307735249653,-2.214953383854655,1.2695840727598862,0.9674314031621151,0.7718284717695305,1.162666885722667,1.1641385768194719
21,4.774926860384233,4.732263555444287,5.060587598323344,2.0185890281873142,2.2158376543222147,0.7921621707991459,0.9189503951162822,0.3084173436938533,-0.24516835704078663,-0.01736059130265185,0.9334846029124162,-0.7918984999293578,0.05381024304082214,-2.451643142433649,0.7016607023049207,0.6138312380904347,0.6084507668600343,0.6364830739412933,1.2215134474971092
22,4.827891918572522,4.7930782548700765,5.041772652305845,1.7973513455461556,1.9994600189670497,0.5542517642643134,0.9085769774669415,0.3273452378700472,-0.25910250971080334,-0.014101798552026533,0.34316694234779094,-0.601226656152254,0.1972611085255258,-2.7171099318895715,2.211195284455103,1.832529517455493,2.1253818498202213,2.168225728084642,1.2384888229900548
23,4.879661400444152,4.85212052469052,5.015813555329686,1.3881081529888106,1.5576449553652687,0.48107365820605597,0.9091581863600643,0.32450047600612836,-0.2605789966710261,-0.015146608207657246,0.299743667975131,-0.3229180650049762,0.14765629472124767,-2.9055969241904434,2.9749605802709334,4.169458425815681,4.3106486749301185,3.268417783346159,1.2591056788380608
24,4.916611435622837,4.892896867535049,4.978670368494994,0.9681364924478789,1.0702080371659983,0.4350732532729346,0.9027951267068779,0.33925110966314165,-0.26425932145925973,-0.006054321475674199,0.011745966293548247,0.2998235082614892,0.0007614630825890799,-3.0831029512448653,4.558414666981719,4.790264180829115,5.226667718446379,4.373431959680011,1.2759982588246572
25,4.950206455634372,4.930212677066689,4.954935925687224,0.41161345584102244,0.4723347810351947,0.8282400549922949,0.913392718790998,0.3316622513971012,-0.23602556674027525,-0.0024133177840123376,0.019531788970413223,0.7504963181886992,-0.036725944542349453,-3.1268842553227953,4.525870500518217,3.6431768584731987,3.1425199936353203,4.753585407290755,1.298356096521022
26,4.956795285963124,4.944406406840256,4.951362932969411,0.1111735341800781,0.21334089021507646,0.9541742190522268,0.9172911418270827,0.33804197395816526,-0.2103543414000908,-0.0074589558363139215,-0.9981095107565096,0.9960859059598033,0.03203048389665462,-3.303591670989276,1.5193194050447503,0.7671053395885127,1.9880866727747404,1.5522891898513702,1.308324679480732
27,4.958573688246009,4.956494827521898,4.994631806565282,-0.18298917710567808,-0.08531919056221039,0.6342939456915642,0.9717301317707832,0.19691047535635656,-0.13000651899728338,-0.008069741128375543,-0.9999994029605276,0.9960928964560827,0.10447300777747819,-3.4571466715957726,0.48006456312954415,1.4556207725575585,0.25000202886142653,0.40282170730098843,1.3706129307807076
28,4.975733128448574,4.97436247123177,4.9881891052076845,-0.10959337005039986,-0.05250999489115454,0.4432384692380786,0.9790148783286656,0.18255195722899498,-0.09055742618623491,-0.002000871184209178,-0.8867542753638433,0.7617197478648594,0.14413621876731766,-3.754380501229324,0.6411229048120088,0.25000016315304513,0.9395539054897867,0.43439516596149746,1.3789014783879021
29,4.999266100362101,4.999363762745407,4.999762167648384,0.006990527699827028,0.006154039125245407,-0.003641436394719736,0.9999499988501217,0.004837901034249744,-0.008241518898542197,-0.002944805506206044,-0.004531069895629449,0.008117101727468903,0.0036842112604441694,-3.996093742496621,0.2500003685891696,1.1138462931971547,0.25000022783115394,0.3210103641139898,1.4536414290386461
